2019-01-30 13:06:36 INFO Infer_LearnLib |SUL name: server_102.dot.kiss
2019-01-30 13:06:36 INFO Infer_LearnLib |SUL dir: /home/damascdn/remote_euler/Benchmark/Nordsec16/server_102.dot.kiss
2019-01-30 13:06:36 INFO Infer_LearnLib |Output dir: /home/damascdn/remote_euler/Nordsec16_server/20190130_130529_084307611
2019-01-30 13:06:36 INFO Infer_LearnLib |Seed: 1548860796011
2019-01-30 13:06:36 INFO Infer_LearnLib |Cache: Y
2019-01-30 13:06:36 INFO Infer_LearnLib |ClosingStrategy: CloseFirst
2019-01-30 13:06:36 INFO Infer_LearnLib |ObservationTableCEXHandler: RivestSchapire
2019-01-30 13:06:36 INFO Infer_LearnLib |EquivalenceOracle: WpMethodHypEQOracle(2)
2019-01-30 13:06:36 INFO Infer_LearnLib |Method: L*M
2019-01-30 13:06:36 INFO Experiment |Starting round 1
2019-01-30 13:06:36 INFO Experiment |Learning
2019-01-30 13:06:36 INFO Experiment |net.automatalib.automata.transout.impl.compact.CompactMealy@3b0143d3
2019-01-30 13:06:36 INFO Experiment |Searching for counterexample
2019-01-30 13:06:36 INFO Infer_LearnLib |Rounds: 1
2019-01-30 13:06:36 INFO Infer_LearnLib |MQ [resets]: 350
2019-01-30 13:06:36 INFO Infer_LearnLib |MQ [symbols]: 1281
2019-01-30 13:06:36 INFO Infer_LearnLib |EQ [resets]: 0
2019-01-30 13:06:36 INFO Infer_LearnLib |EQ [symbols]: 0
2019-01-30 13:06:36 INFO SimpleProfiler |Learning [ms]: 22
2019-01-30 13:06:36 INFO SimpleProfiler |Searching for counterexample [ms]: 3
2019-01-30 13:06:36 INFO Infer_LearnLib |Qsize: 7
2019-01-30 13:06:36 INFO Infer_LearnLib |Isize: 7
2019-01-30 13:06:36 INFO Infer_LearnLib |Equivalent: OK
2019-01-30 13:06:36 INFO Infer_LearnLib |Info: N/A
